index,model_id,category,super-category
15477,eb86579f-d695-4602-a053-42daef7f74ac,Ceiling Lamp,Lighting
15478,eb8a1998-0ad3-4ced-b108-6b04f7fb6d79,Wardrobe,Cabinet/Shelf/Desk
15479,eb8a7529-3530-4b4f-bfa2-08084c60c5b9,,Others
15480,eb8adc45-62a2-46ae-b880-bc79208f4b5c,Pendant Lamp,Lighting
15481,eb8ce439-cb02-4f7d-984b-9393cbe0822e,Wardrobe,Cabinet/Shelf/Desk
15482,eb8e3c23-deba-44cb-ac33-09bf57568aa1,,Others
15483,eb9451cc-4489-427e-becb-c76c0d019b83,TV Stand,Cabinet/Shelf/Desk
15484,eb95db5a-76f3-49af-957c-b82056cff8f5,Lounge Chair / Cafe Chair / Office Chair,Chair
15485,eb9b60e0-e2de-47c8-a904-a99162852dfa,Two-seat Sofa,Sofa
15486,eb9ce2e5-3297-43d1-81ae-5c611d4bc0af,,Others
15487,eb9d6f25-ba4a-4033-aba1-3ae300cb9825,Bed Frame,Bed
15488,eba748fd-496b-431f-9727-b23f719a4c6f,Three-Seat / Multi-person sofa,Sofa
15489,ebaccc9a-a3ce-49ff-836f-b36735f88706,Floor Lamp,Lighting
15490,ebb03946-5a69-4879-a992-f8a10df411db,armchair,Sofa
15491,ebbcb7c8-6e55-4ae7-a451-9b33ec3d5515,Corner/Side Table,Cabinet/Shelf/Desk
15492,ebc2b1ad-deb6-4e5d-b468-9022b75f7e97,,Others
15493,ebc3e8a7-3f8b-4091-b5c3-a920b8431fa9,Children Cabinet,Cabinet/Shelf/Desk
15494,ebc44285-ee7e-4cdb-968f-96771b761edf,Footstool / Sofastool / Bed End Stool / Stool,Sofa
15495,ebcb383f-0a48-4714-9dac-b39e05a6a903,Nightstand,Cabinet/Shelf/Desk
15496,ebd2a8a6-71df-4906-8633-8e5efb971f20,Nightstand,Cabinet/Shelf/Desk
15497,ebd9448c-1f2c-4ecf-bec9-0b0fac31b951,Ceiling Lamp,Lighting
15498,ebdd83c6-283b-4ff8-b2ba-0e83edd3ba9a,Nightstand,Cabinet/Shelf/Desk
15499,ebdea042-022e-454c-bd82-c538063e710a,Pendant Lamp,Lighting
15500,ebf99b54-5dc6-423e-a9a9-f957c9124cc0,Three-Seat / Multi-seat Sofa,Sofa
15501,ebf9b8d8-662a-42c1-bc13-ef95fb315cca,,Others
15502,ec008c96-5096-4125-83cb-89c997576bf5,Three-Seat / Multi-seat Sofa,Sofa
15503,ec00b288-3958-4434-94fa-5e6663c8be9a,TV Stand,Cabinet/Shelf/Desk
15504,ec02d1e6-ced9-481e-a616-44c0e9e1f04e,Coffee Table,Cabinet/Shelf/Desk
15505,ec05137c-d110-4a20-9a45-f78f3c1d0eb4,Lounge Chair / Cafe Chair / Office Chair,Chair
15506,ec064a37-13a7-49ef-89f6-7ccedbc9123a,Barstool,Chair
15507,ec0b5448-65f8-45f0-bc7f-53b41df66019,Kids Bed,Bed
15508,ec122679-f54a-4344-84da-7de8bb4cd4ff,Ceiling Lamp,Lighting
15509,ec143962-2b2e-4466-bc8b-3afa4ed26081,Pendant Lamp,Lighting
15510,ec15a0cf-96d9-42da-a357-46a565a39b45,,Others
15511,ec1b315d-f9e0-4559-9939-c453c25fc72f,Double Bed,Bed
15512,ec2537ec-6180-4fb9-b3bc-2b34202e4ff0,Shelf,Cabinet/Shelf/Desk
15513,ec331d41-6b14-4d93-a52a-240d91ba93cc,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15514,ec3697e0-ba56-4291-aef8-3cb4beff1355,Corner/Side Table,Cabinet/Shelf/Desk
15515,ec3fafe2-bb4f-4e17-9bce-9f4c63a89bc6,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15516,ec420e4c-517d-4fe9-b022-9d0dbf1b0ae6,Children Cabinet,Cabinet/Shelf/Desk
15517,ec440153-e6e6-426a-bdc0-9b6d10dfe9d7,Ceiling Lamp,Lighting
15518,ec483507-641c-41b6-bcbf-9cc6daca1e03,TV Stand,Cabinet/Shelf/Desk
15519,ec523640-2898-4748-89b9-52d2a50a34cf,,Others
15520,ec527f87-44b7-4f2a-9176-9d07576fe204,Lounge Chair / Cafe Chair / Office Chair,Chair
15521,ec53081b-d6e4-49cf-b448-9f97b3fbea7a,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15522,ec54569c-c758-3d66-971b-e6f14a16c7e2,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15523,ec548a59-d27f-4917-906f-7548d9747a90,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15524,ec601a37-6c67-4d94-8e95-9512673f5a8d,Loveseat Sofa,Sofa
15525,ec6778d2-a774-4280-92d3-332eabd7ebae,Wine Cooler,Cabinet/Shelf/Desk
15526,ec6b87d5-ae84-4dad-8e54-d852775d9298,Wardrobe,Cabinet/Shelf/Desk
15527,ec6c2425-836f-4635-9003-4798633a9c95,,Others
15528,ec6d933c-0dd0-4336-9958-729a2981ef2e,TV Stand,Cabinet/Shelf/Desk
15529,ec7533e4-557a-4f24-8200-a26e977363be,Nightstand,Cabinet/Shelf/Desk
15530,ec7cc634-7c95-4f0a-a12f-cc700c5010a2,Three-Seat / Multi-person sofa,Sofa
15531,ec856859-b0dc-4681-8f48-91a8260912b1,Dining Chair,Chair
15532,ec8593e3-11b8-4b77-b5fb-2f32d5abf03b,Lounge Chair / Book-chair / Computer Chair,Chair
15533,ec8880f8-5fdb-41b8-b997-2c26a147df5d,Ceiling Lamp,Lighting
15534,ec8b67e2-8e37-4c3c-8f0b-8f2b17827a4b,,Others
15535,ec8d68a4-391f-4e5d-a693-4db2ceca0b08,Desk,Table
15536,ec8def30-d060-4457-a780-e7047068a689,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15537,ec9190d1-cc42-4a85-bb1e-730ed7642f51,Desk,Table
15538,ec9eef2c-f4fa-43d2-a545-906d9c81d6f0,Wine Cabinet,Cabinet/Shelf/Desk
15539,eca3ee5d-3a5a-48de-b348-6371618dd232,Two-seat Sofa,Sofa
15540,eca6f4b0-8a82-4a02-9dfb-f27c0a9b989b,Pendant Lamp,Lighting
15541,ecae9940-3a4f-40f8-9e10-8e497cded15c,Corner/Side Table,Cabinet/Shelf/Desk
15542,ecb104a0-8d7e-4877-a050-dccd15c3bb67,Bed Frame,Bed
15543,ecb1e7b9-19f8-46c5-b48f-c8f1bcf492b2,Barstool,Chair
15544,ecb51f39-b6ff-442d-8b81-dda39f6a4bc1,Pendant Lamp,Lighting
15545,ecb57b00-72ab-4f86-bafb-189de524d98a,,Others
15546,ecbcdfaa-65b6-4170-8a3a-b1c1de6b9932,armchair,Sofa
15547,ecbe987e-9923-48e6-9ef3-56af6d1b920d,Three-Seat / Multi-seat Sofa,Sofa
15548,ecbea001-df66-44c1-8515-d02f253b6c8f,Floor Lamp,Lighting
15549,ecc1174e-7f91-431d-bf83-28f8debe4d4c,armchair,Sofa
15550,ecc3d7e3-8890-495f-8a77-420aab645a99,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15551,ecc9c87c-26f7-4195-8fc9-45c73d997b92,Lounge Chair / Book-chair / Computer Chair,Chair
15552,ecd3141d-7753-4ecf-bc9d-590ba78cc465,L-shaped Sofa,Sofa
15553,ecd87f0d-47f7-4e97-a005-0971ccc5abaa,Lounge Chair / Book-chair / Computer Chair,Chair
15554,ecdd773c-5684-461e-a811-171085d8730a,L-shaped Sofa,Sofa
15555,ecdd8891-b2b7-45c8-bced-fffb6e1ab59e,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15556,ecde40bf-2179-4bc9-8a58-1a5d666f0944,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15557,ece1a176-fc8b-450f-96d6-57ed267bde7b,Coffee Table,Cabinet/Shelf/Desk
15558,ece88c15-2270-42a9-8d97-e56296100ff1,Round End Table,Cabinet/Shelf/Desk
15559,ecec4a34-88a1-472f-bae0-95fdaf63cd23,Three-Seat / Multi-seat Sofa,Sofa
15560,eced1988-aa35-4168-9813-6e11dd0d2df1,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15561,eceec9a5-be0c-47a9-a168-a541a3eee215,Coffee Table,Cabinet/Shelf/Desk
15562,ecf282da-737f-4269-a994-df00a82cad1a,Corner/Side Table,Cabinet/Shelf/Desk
15563,ecf49a6a-bd1f-4141-9f8d-3532ac60c013,Corner/Side Table,Cabinet/Shelf/Desk
15564,ecf6d756-e5f7-4e54-86ff-5595f77ccb01,Lounge Chair / Cafe Chair / Office Chair,Chair
15565,ecfec4e5-df04-49ea-8594-e79a12aaa44d,Desk,Table
15566,ed0419f8-8c86-48cc-afbf-502e1670e98c,Lounge Chair / Book-chair / Computer Chair,Chair
15567,ed05ba1d-f5a8-49f4-a19f-a12eaa51547e,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
15568,ed0621cc-c6e5-48ce-931c-7cdf4339d544,,Others
15569,ed074e20-0d25-430b-b6bf-17a2eed66976,Bed Frame,Bed
15570,ed080b62-0fcd-4011-8528-0a79d1e96a75,armchair,Sofa
15571,ed0d189e-6b72-4bb9-92a8-b96781c22e51,Lounge Chair / Book-chair / Computer Chair,Chair
15572,ed18d608-4fa6-4fde-a7ec-e89385f7a1f7,armchair,Sofa
15573,ed1db0cc-5489-40a7-8f63-be8619d19505,Shelf,Cabinet/Shelf/Desk
15574,ed26c82d-abad-4b7d-85ac-13aa5d333d20,King-size Bed,Bed
15575,ed2fb23c-d84d-4bde-bfef-b852d6c84223,Lounge Chair / Cafe Chair / Office Chair,Chair
15576,ed3217e9-adaa-4e05-b7cb-d1e2a9b7bbf1,Corner/Side Table,Cabinet/Shelf/Desk
15577,ed3b031b-a859-4fc4-85a3-d8de52156126,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15578,ed3e8674-d042-40f4-bdc7-423cc63d98b2,armchair,Sofa
15579,ed3f4f51-8748-4296-8f61-ef733510b31b,Pendant Lamp,Lighting
15580,ed42a4ca-48c6-44b4-a9e0-0fde2501e66e,Dining Table,Table
15581,ed449dfd-d9fe-4653-91f5-0431f1a2aa5e,Dining Table,Table
15582,ed492c97-a9dd-4239-a5f1-c044b3ae4fc4,Nightstand,Cabinet/Shelf/Desk
15583,ed4f7cb8-4b62-41a2-a39a-a72b813d5a7b,Footstool / Sofastool / Bed End Stool / Stool,Sofa
15584,ed543ce1-d87d-4040-9189-e5a09a1c9cb5,,Others
15585,ed64ae66-3294-43a6-b94a-6912e770f5ed,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15586,ed67546a-4b00-45b4-839b-092002e2a7d7,Wardrobe,Cabinet/Shelf/Desk
15587,ed6960f2-562e-4e05-beff-4758afd32dd6,,Others
15588,ed6b7f1a-345d-4d23-869d-3ee34716a759,Corner/Side Table,Cabinet/Shelf/Desk
15589,ed6e25e5-0497-4390-aa5f-2b3197f40a4c,Shelf,Cabinet/Shelf/Desk
15590,ed76eee2-9e97-4109-becf-c45463d9543e,Lounge Chair / Book-chair / Computer Chair,Chair
15591,ed774069-db61-42f4-a06c-b1c819178ab2,Bunk Bed,Bed
15592,ed7a163e-eb97-4eb6-8d7a-b5fe5172637c,,Others
15593,ed7b75f2-72e2-40c1-ba9b-a953df554904,Corner/Side Table,Cabinet/Shelf/Desk
15594,ed80ee78-d781-4ec3-b911-634a6c44cce2,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
15595,ed85d5d4-7b3e-4355-ad0e-b8b0ea52d7f7,Dining Chair,Chair
15596,ed8f82db-c301-4b62-b9b3-90bdd40d0abd,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
15597,eda399bf-1ded-4b8b-bda1-1cbfc1b2a3f5,,Others
15598,eda3f823-4d9d-47ef-9a7a-554d1d286f1a,armchair,Sofa
15599,eda429d5-f2ad-4a16-a24b-473541d0fd73,,Others
15600,eda8f5ef-e646-485d-a7b4-20557acd9bd2,Wardrobe,Cabinet/Shelf/Desk
15601,edad3a35-fea1-441a-9321-b37a409e7380,L-shaped Sofa,Sofa
15602,edae754d-949e-416e-92cb-2e36acddecfe,Nightstand,Cabinet/Shelf/Desk
15603,edafe9da-56cc-400b-a101-f5bafbe4cea5,armchair,Sofa
15604,edb847eb-99bc-45c9-b100-30febb46a0b9,Corner/Side Table,Cabinet/Shelf/Desk
15605,edba419d-3616-46fc-9917-ec26f246da54,Lounge Chair / Cafe Chair / Office Chair,Chair
15606,edbdcbca-39eb-4605-ba6a-945c0dad1900,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15607,edc17e4a-97d7-4a97-bc14-22b87ed79652,,Others
15608,edd6b289-0b55-44c1-9cac-bdc543d23e21,Lounge Chair / Book-chair / Computer Chair,Chair
15609,edd946e2-e35d-441f-a7b7-90b5476c61c1,Shelf,Cabinet/Shelf/Desk
15610,edd9e55f-879e-4fc5-8f35-8c6e20a80e34,Ceiling Lamp,Lighting
15611,eddaa6f4-a280-426c-887d-447889d51461,L-shaped Sofa,Sofa
15612,ede38b21-121c-45b2-b36d-491aeb37e7d4,,Others
15613,edeedd5f-bbe8-4087-ad6f-fc168e369265,Nightstand,Cabinet/Shelf/Desk
15614,edf114fc-9811-45ff-acd1-8a7fa7b6b9cb,Pendant Lamp,Lighting
15615,edf5ef96-fbd9-47a8-83d2-da0ba680cf8d,Double Bed,Bed
15616,edf66837-14bc-417f-a8cf-e48635eaadc7,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
15617,edf99ee4-303e-41a0-88dd-7ed70d88fe42,Desk,Table
15618,ee0ead3e-0747-42ff-b93b-b967d54001ae,,Others
15619,ee0eb42c-1d05-43fb-bd19-2a66757647af,,Others
15620,ee10ac88-e99c-41bd-8579-ee0626924007,Wardrobe,Cabinet/Shelf/Desk
15621,ee147e99-61e3-4f14-b175-efb599ee274c,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15622,ee22a90a-c5e2-4aa1-b947-3c0f174991e7,Tea Table,Cabinet/Shelf/Desk
15623,ee23f546-8287-4926-8f7b-ab655ce4ff9d,Shelf,Cabinet/Shelf/Desk
15624,ee268e40-c509-410a-a647-df22e8c4ccf6,L-shaped Sofa,Sofa
15625,ee284979-0d7d-4c31-8fba-da441f2e7c6a,Wine Cabinet,Cabinet/Shelf/Desk
15626,ee2879d2-1c30-4669-9936-9beb37b38026,Loveseat Sofa,Sofa
15627,ee2a6e90-9394-4288-86b2-df14f1de86d0,Kids Bed,Bed
15628,ee2d82e3-a19c-47f2-a158-9adc8c483801,,Others
15629,ee312147-9b37-4ecc-8926-37e70751aa49,,Others
15630,ee321758-50bb-4ccc-ad26-28d0096f4f7d,Lounge Chair / Book-chair / Computer Chair,Chair
15631,ee361f53-ddb7-43fa-b854-fbf79dcd7a4d,Nightstand,Cabinet/Shelf/Desk
15632,ee4276f9-d7fd-4dbf-8eda-840f9ad597b1,Pendant Lamp,Lighting
15633,ee4414bb-57e5-428f-b238-8bb0c7416c2f,Double Bed,Bed
15634,ee44f81c-7f0a-442e-ab98-ba579b52e325,Dining Table,Table
15635,ee4974b2-4257-4c5e-b162-e02359f4bee2,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
15636,ee4a3e45-7cc5-476b-aa55-a71726fa7ea0,,Others
15637,ee4b614c-15a4-4237-9c20-d5427df8302a,,Others
15638,ee520469-b2d9-4552-b207-e674cd30a402,Nightstand,Cabinet/Shelf/Desk
15639,ee523542-4af9-49a6-b48c-30b58308f414,Shelf,Cabinet/Shelf/Desk
15640,ee5446d1-728e-41b1-bb3e-46bc031f918c,,Others
15641,ee5804f4-45c4-4a99-8443-76842171ecc7,Footstool / Sofastool / Bed End Stool / Stool,Sofa
15642,ee626565-5f28-4422-97b8-ab18ccaabe22,Nightstand,Cabinet/Shelf/Desk
15643,ee62edd2-bf12-49cb-805f-c3be34e30bdf,L-shaped Sofa,Sofa
15644,ee6bfb2e-bc0f-4d43-9343-47ff415b3b24,Corner/Side Table,Cabinet/Shelf/Desk
15645,ee70905c-37a8-4661-93cc-92f23e9453a5,Nightstand,Cabinet/Shelf/Desk
15646,ee73f68f-8b86-4113-b294-e8c96be5b7e6,,Others
15647,ee7b15ba-d172-4a32-b1d3-ec7aefc8fee6,armchair,Sofa
15648,ee7ce223-8224-451a-96d5-ddbeeda0687b,Nightstand,Cabinet/Shelf/Desk
15649,ee82b952-3691-442a-8fc2-b7f3e520a283,Coffee Table,Cabinet/Shelf/Desk
15650,ee837fa2-dacd-4b6b-a312-c3c0576ecda1,King-size Bed,Bed
15651,ee8450d7-199a-4cb2-88ac-f00628367738,Double Bed,Bed
15652,ee877136-4de7-4e39-8e32-33df9475f084,Wardrobe,Cabinet/Shelf/Desk
15653,ee8cf1df-011e-4b6e-a116-5395d24ffca1,Corner/Side Table,Cabinet/Shelf/Desk
15654,ee8e9ae9-a5bc-4125-89b9-4bc0511c95b1,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15655,ee8f6086-64d6-4da4-bcd5-945490ec8b57,Dining Table,Table
15656,ee987d00-75c6-4f8a-838b-9b41c35059d4,Three-Seat / Multi-seat Sofa,Sofa
15657,eea39a50-0b8c-4d23-9154-c942c94cb1c5,Bunk Bed,Bed
15658,eea54d62-f168-436e-ba5a-0d35ce9d1fa2,Shelf,Cabinet/Shelf/Desk
15659,eea883d3-9d0a-48d3-beb9-1732cd3ebf4f,Nightstand,Cabinet/Shelf/Desk
15660,eeacf700-56a4-4245-8720-25deaa2ad398,Dining Chair,Chair
15661,eeb58e8b-e086-437b-b537-8e2004be24fd,Dining Chair,Chair
15662,eebc631a-f760-4f61-a92d-1ffd069369ea,,Others
15663,eec31aa9-3650-4f8d-86e5-8c6a479dd2c9,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15664,eec3bb12-dbb8-47d9-b8d3-f9e91c32e96c,Dining Table,Table
15665,eec44be8-369a-402c-bf99-39a03ad871bd,,Others
15666,eec6e9e0-052e-4686-9aa3-482df27ab167,Three-Seat / Multi-seat Sofa,Sofa
15667,eec84a8f-d734-42e3-b544-ef49272d1544,TV Stand,Cabinet/Shelf/Desk
15668,eed30d6b-2e8d-43ae-ac1c-191bf6d8d17e,armchair,Sofa
15669,eed7aea0-aa17-48f4-bf86-fb696c2847aa,Coffee Table,Cabinet/Shelf/Desk
15670,eeec8ccc-2909-407b-bd92-7e6c560baaff,Nightstand,Cabinet/Shelf/Desk
15671,eeecca29-8bd8-4050-b6f4-b96ee8cbdf50,Pendant Lamp,Lighting
15672,eeef9864-0a3f-4674-92cd-c56cc8e1ac10,Dining Chair,Chair
15673,eef14f4f-8084-47cb-be3d-acf2a712c855,Pendant Lamp,Lighting
15674,eef78900-2adc-41bd-8652-1948499a04b3,Corner/Side Table,Cabinet/Shelf/Desk
15675,eefe7d3c-8c02-4a6c-a2b0-bd895933fdf5,Children Cabinet,Cabinet/Shelf/Desk
15676,ef10c201-6626-4df2-b62c-8527fb9f594c,Three-Seat / Multi-seat Sofa,Sofa
15677,ef14301a-3bad-4e12-9407-fc8253bbb374,TV Stand,Cabinet/Shelf/Desk
15678,ef1f898f-e0f4-4bc3-a217-ef08ea947bf6,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15679,ef223247-429e-43b4-bd72-ba6f0ae3c1f6,,Others
15680,ef234e55-3d19-457c-a0f6-68fa9d8ba67b,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15681,ef24b984-f2e6-4afc-bfa6-08fad526699a,Coffee Table,Cabinet/Shelf/Desk
15682,ef25f0af-d565-4afa-bc56-6844f54ed637,Wardrobe,Cabinet/Shelf/Desk
15683,ef26933a-9694-4460-8960-69d14ea3fa2b,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15684,ef292341-44b2-4ff5-989f-1cf78ffaf7f0,Lounge Chair / Cafe Chair / Office Chair,Chair
15685,ef2b382e-3172-4973-9e5e-91d13c417938,Pendant Lamp,Lighting
15686,ef3867e2-995e-4490-b3c3-260c75d8f80b,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
15687,ef3feea3-635f-477d-b3e2-9f8c29172dde,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15688,ef40ddc6-7909-48dd-87fa-bdcb815f7598,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15689,ef434001-59a0-4046-b487-a0d03fe72a47,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15690,ef46c2d8-c0e2-493b-b759-337d848a95ba,Pendant Lamp,Lighting
15691,ef4939f3-8bef-4056-868f-a2d0393ee43d,,Others
15692,ef4f771e-fe46-4185-b577-73d85538ba0a,,Others
15693,ef5292c2-6862-447b-83a7-a85f40913f71,Children Cabinet,Cabinet/Shelf/Desk
15694,ef6664e7-50f6-4a59-8a01-05d2a886af37,Wine Cooler,Cabinet/Shelf/Desk
15695,ef6d279a-a87e-49d7-9a37-bdc97835c735,armchair,Sofa
15696,ef7265b7-0d1f-42a3-9924-333a9f57750a,Pendant Lamp,Lighting
15697,ef7c1dfb-d18f-4cd4-a5c4-ce31f010cafc,,Others
15698,ef8594be-a7de-469c-ba15-7c3304de6613,armchair,Sofa
15699,ef8be535-4561-4923-9bc4-e64312dda48d,armchair,Sofa
15700,ef90dd73-9507-4124-9df5-496a0fe4c6be,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15701,ef90f7ed-e228-4a3c-a62c-5ff1aa45bb36,,Others
15702,ef913336-6fb7-43aa-9520-271e477a25d5,Corner/Side Table,Cabinet/Shelf/Desk
15703,ef917afd-ad81-4e88-99e3-519f71937dff,Ceiling Lamp,Lighting
15704,ef925bf6-7316-44c2-a1bc-d4c9affee562,Children Cabinet,Cabinet/Shelf/Desk
15705,ef93fcb5-fde0-4b0a-9e9a-53708788b54b,Shelf,Cabinet/Shelf/Desk
15706,ef95daa9-89ba-4b05-9594-40257e0e9a0f,armchair,Sofa
15707,efa13de0-9ed4-45fb-aa60-956d71f7927a,Corner/Side Table,Cabinet/Shelf/Desk
15708,efa3f9e3-94a3-4b89-95c3-339329f5d648,,Others
15709,efa8ddf0-fe3e-4e1b-9a7e-48f2fbc7c820,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15710,efaeabac-2ede-4050-a9e7-c6a926bfbb11,Lounge Chair / Cafe Chair / Office Chair,Chair
15711,efb36682-8f35-43fb-a3fd-a0077e97830e,armchair,Sofa
15712,efb577b0-5e33-49f7-a1e6-5e94c772c3e5,Shelf,Cabinet/Shelf/Desk
15713,efb5dd5f-118e-42a2-9ce1-210140baa01c,Ceiling Lamp,Lighting
15714,efc0ad60-ff78-43c4-b824-f347c3f2cbad,Lounge Chair / Cafe Chair / Office Chair,Chair
15715,efc18325-399f-4146-b9b8-ca39eca15f80,,Others
15716,efc33661-bb62-4d9d-9a23-221808cddf65,Three-Seat / Multi-person sofa,Sofa
15717,efc9d1f8-88e7-4200-aa36-fd3ec259700a,,Others
15718,efd57f9b-c5e6-43c2-b6ce-be8b3ad405ff,Kids Bed,Bed
15719,efdb0067-0e99-4db1-802b-8f4694fa3cb9,King-size Bed,Bed
15720,efdcadeb-cbf0-41b7-a257-6e87b8d9ce18,Pendant Lamp,Lighting
15721,efde2983-456d-460d-88a8-07f10e0f54eb,Corner/Side Table,Cabinet/Shelf/Desk
15722,efde2984-93b5-4888-aef8-e2916dd24a65,,Others
15723,efe1857b-d46a-47bd-b92f-0dc81a4eb620,Lounge Chair / Cafe Chair / Office Chair,Chair
15724,efe46ff1-005c-4e59-be0b-f830180b2105,Corner/Side Table,Cabinet/Shelf/Desk
15725,efee4898-cecb-4ed5-938f-239931c5886c,Desk,Table
15726,eff065ad-be08-4115-8927-00622376602a,,Others
15727,eff633b4-7db4-4a1f-ab34-16cd9b359d11,Lazy Sofa,Sofa
15728,f00494e5-a9b6-4e74-936f-ea183df00996,Ceiling Lamp,Lighting
15729,f007ed3d-a4ab-4e27-87e5-45b8e77f3028,,Others
15730,f0153638-7431-4c8c-9807-20ebfb87f6e1,,Others
15731,f0193173-d768-4f43-93f3-5a1a9f1a97e3,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15732,f02b7ba2-9c52-4118-a5da-17a9dfd83ac5,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
15733,f033d57e-10fb-493e-9857-ee278dd10ca0,Ceiling Lamp,Lighting
15734,f03a7216-310b-4271-953a-8b1e367f5e25,,Others
15735,f03ce316-d31a-4369-98c1-3874df499738,Three-Seat / Multi-seat Sofa,Sofa
15736,f041de2a-4d3d-4669-ab70-84c24373f612,armchair,Sofa
15737,f04245d9-b314-48a9-856d-93a98aa985d9,Dining Chair,Chair
15738,f044ba0a-bb49-43af-86e8-d0db63dce574,Coffee Table,Cabinet/Shelf/Desk
15739,f05078b3-4a80-4dcc-88a6-18a2d9d97116,Wine Cooler,Cabinet/Shelf/Desk
15740,f0566b98-fa4f-4667-a33f-83cc37196be4,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
15741,f05bf42c-418e-489b-b578-f4508a5d84ce,,Others
15742,f05c8309-9343-46df-b662-ab9cd948e926,Lounge Chair / Book-chair / Computer Chair,Chair
15743,f06419b0-bd4a-4a2b-9d44-7e5314ab8f3e,armchair,Sofa
15744,f066bff4-b33c-4af9-ae6b-0f854e90a36b,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
15745,f0681073-91ff-4bad-867b-c26503318adc,,Others
15746,f073ed87-6a29-4a24-b670-cd482c2052c1,Nightstand,Cabinet/Shelf/Desk
15747,f07659e7-cb2e-4a07-9fbd-397b33b9360b,Lounge Chair / Cafe Chair / Office Chair,Chair
15748,f0788941-d23d-4f17-80f5-51b0b4455493,,Others
15749,f07ce677-c553-48e6-ae89-89cab08622ea,Pendant Lamp,Lighting
15750,f07de825-d870-4cb1-b73d-540480a28da8,,Others
15751,f0845b51-27b7-45df-92a1-7925a43fe541,Tea Table,Cabinet/Shelf/Desk
15752,f08640c9-47e3-48f3-8b0b-2390363b99fe,Shelf,Cabinet/Shelf/Desk
15753,f08a44ff-5840-4d58-ae07-f21e80e1194c,Three-Seat / Multi-seat Sofa,Sofa
15754,f08d5474-a5c7-4e35-a10b-90622a4202af,,Others
15755,f08e6d50-fdb1-47db-a243-e05a308a3d92,King-size Bed,Bed
15756,f0a063d7-289d-42e6-b2d8-b6dc2659f826,Floor Lamp,Lighting
15757,f0a5837f-18c8-4565-a386-e009a18782cf,,Others
15758,f0a61b2d-421d-4f3b-8e75-df01fce139f8,King-size Bed,Bed
15759,f0ab528b-13e0-472a-873a-628c834a5839,Coffee Table,Cabinet/Shelf/Desk
15760,f0ad269b-e9cf-46dd-97f9-e0f139dfe0fc,armchair,Sofa
15761,f0af7b00-cc0a-48c6-99fd-2f85c019bebd,,Others
15762,f0b346ac-4c07-4fde-8eff-9c3537304525,King-size Bed,Bed
15763,f0b8538b-5379-4c61-935f-00ae3c0c30ab,,Others
15764,f0c3dbaa-8fb6-474b-b9b6-3983876b8774,Pendant Lamp,Lighting
15765,f0c9468b-4184-408a-bf62-615dd03ad6aa,,Others
15766,f0e2ae0c-9392-4666-aba1-2f501cdd5469,Double Bed,Bed
15767,f0e405d5-66e9-40b4-b1e7-54e1bf5ae757,Corner/Side Table,Cabinet/Shelf/Desk
15768,f0edc500-f5a7-4d22-bdb3-d474e94329eb,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15769,f0f29d03-6100-461e-80f9-0549e3ffa991,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
15770,f0f37b4a-dc08-4539-9adc-4e4e1e54f667,Desk,Table
15771,f0f8b2c8-b7ce-45e2-9f30-2ebc7f69753d,Coffee Table,Cabinet/Shelf/Desk
